EventID,Edep_MeV,Energy_keV,#PE,#NoisePE,SignalPE
254088,0.14921796729810186,600,85,26,59
254089,0.6459138103463151,600,407,109,298
254091,0.6456592893620372,600,369,100,269
254093,0.64554378733772,600,378,82,296
254094,0.05125688889248245,600,27,3,24
254095,0.6454622408422279,600,369,79,290
254096,0.6454995681152479,600,369,86,283
254097,0.6457732315440667,600,402,119,283
254101,0.6458122597401842,600,373,94,279
254102,0.6457706496692442,600,338,72,266
254103,0.645941283505644,600,362,105,257
254104,0.3672424744895529,600,214,48,166
254105,0.3926282285414428,600,214,49,165
254106,0.08381592860237541,600,57,18,39
254108,0.309698677706613,600,191,49,142
254109,0.07416739171229766,600,41,7,34
254110,0.6456454861422898,600,408,104,304
254111,0.645508318687581,600,395,101,294
254112,0.13945040157969427,600,72,19,53
254113,0.6457176745090123,600,372,88,284
254114,0.6453898693115503,600,433,102,331
254119,0.0376852327977013,600,26,9,17
254120,0.11935550725818266,600,70,21,49
254121,0.6455488081096598,600,389,106,283
254123,0.6450583500269008,600,356,82,274
254125,0.6459059798553826,600,383,92,291
254126,0.645851902553245,600,351,86,265
254127,0.6455827986045244,600,350,68,282
254129,0.13811119607347241,600,91,17,74
254831,0.6457292517465066,600,382,84,298
254838,0.6450179200661013,600,339,84,255
254839,0.6456232920397118,600,420,120,300
254840,0.20559090089534443,600,138,28,110
254842,0.6448443769348675,600,389,81,308
254843,0.6458164994838584,600,382,90,292
254845,0.645600899698289,600,368,78,290
254847,0.5879779033060862,600,314,88,226
254850,0.6457594662871187,600,392,89,303
254855,0.6460764564239564,600,349,85,264
254861,0.3775732649213047,600,216,48,168
254864,0.6459403317142757,600,373,76,297
254865,0.011027740409128742,600,5,1,4
254866,0.2426443164468412,600,164,52,112
254868,0.07091491629510038,600,34,8,26
254870,0.6454802156366277,600,370,89,281
254871,0.6453669386689794,600,390,100,290
254872,0.645694976600887,600,349,73,276
254873,0.15370329484934533,600,71,16,55
254875,0.6457409428791402,600,380,94,286
254878,0.1475297969012571,600,80,15,65
254880,0.6462251670152485,600,372,78,294
254881,0.6456571336212,600,429,113,316
254885,0.08872136334671493,600,59,18,41
254886,0.6453988249645022,600,359,75,284
254887,0.6457719715159495,600,373,87,286
254889,0.6452379183349637,600,349,73,276
254891,0.6459937428211998,600,423,129,294
254893,0.6461774153114921,600,351,72,279
254894,0.6456095813711886,600,350,85,265
254895,0.1531570947670645,600,95,25,70
254896,0.6455282536552809,600,365,85,280
254897,0.6454084476965813,600,419,108,311
254898,0.6451702478751775,600,377,96,281
254899,0.18721197038343962,600,107,21,86
255390,0.6447384963415884,600,433,124,309
255392,0.34217830914922104,600,213,48,165
255393,0.03069189137899477,600,24,6,18
255395,0.05288764643747447,600,34,7,27
255396,0.1744377792901848,600,92,13,79
255397,0.6455814258563504,600,390,103,287
255398,0.24569817780802827,600,134,31,103
255399,0.06264726691855496,600,29,7,22
255400,0.645829224384277,600,400,118,282
255402,0.64528424138722,600,356,81,275
255404,0.6460619799998049,600,342,84,258
255405,0.6459080675561907,600,385,102,283
255408,0.0035049276489507535,600,6,5,1
255411,0.19432175718740735,600,133,41,92
255414,0.6456484446935216,600,334,67,267
255418,0.20578273424700552,600,91,18,73
255421,0.64579353581501,600,349,76,273
255423,0.033724366543972324,600,17,2,15
255424,0.19849031836504652,600,110,36,74
255425,0.0035095006334278475,600,5,3,2
255426,0.22080076880191327,600,128,33,95
255427,0.24072376440595245,600,134,29,105
255432,0.05326366218263055,600,32,12,20
255433,0.14513784880929229,600,88,18,70
255434,0.6451674953141888,600,357,79,278
255437,0.6456560293282205,600,391,96,295
255439,0.0222181434254584,600,17,5,12
255441,0.6455565110184533,600,434,101,333
255442,0.24087213117125456,600,153,42,111
255443,0.6461206669541845,600,348,87,261
255446,0.645764151064885,600,412,102,310
255447,0.6457181502988022,600,350,71,279
255450,0.24318859343813465,600,141,36,105
255451,0.6456743519621743,600,403,99,304
255455,0.17388862708255665,600,108,25,83
255458,0.6456532698619035,600,363,75,288
255880,0.2563423123622895,600,146,37,109
255890,0.0778568789382069,600,41,9,32
255892,0.6452303334383315,600,389,82,307
255895,0.6456485046490552,600,353,79,274
255896,0.645825347862673,600,380,82,298
255899,0.6450643445442225,600,386,97,289
255900,0.6457080053146119,600,390,98,292
255903,0.6463199561920258,600,405,105,300
255906,0.3824464340762641,600,238,52,186
255909,0.22536065485764534,600,136,32,104
255910,0.10104450351832714,600,47,11,36
255911,0.17630370266306392,600,121,30,91
255912,0.6452299032391068,600,369,76,293
255914,0.5875922704804252,600,324,63,261
255915,0.6451385438893347,600,337,78,259
255916,0.058930334509422665,600,34,12,22
255918,0.6458876257292685,600,435,120,315
255919,0.6459324416495846,600,392,115,277
255920,0.6461773169656826,600,415,107,308
255921,0.6459853448287897,600,389,91,298
255924,0.03905510041428699,600,19,5,14
255927,0.6453692421377772,600,357,80,277
255929,0.6456881471535534,600,396,114,282
255931,0.645635829206559,600,380,110,270
255933,0.645519542734838,600,388,115,273
255935,0.6458457632163392,600,396,97,299
255937,0.6433643835169922,600,324,66,258
255938,0.0733653365171658,600,56,15,41
255940,0.41608819944063846,600,217,32,185
255943,0.30344207631047737,600,175,38,137
255948,0.6454062801366064,600,410,101,309
255949,0.6450911762911753,600,403,105,298
256440,0.6454526474181979,600,402,89,313
256443,0.6454618928873647,600,407,102,305
256447,0.6451222016554047,600,393,113,280
256449,0.233249685174601,600,140,44,96
256452,0.12209795017947409,600,64,14,50
256453,0.30416622970511326,600,152,27,125
256456,0.6457516435886173,600,392,102,290
256460,0.02868169356186779,600,21,5,16
256463,0.6457360365099609,600,353,80,273
256465,0.31525462216630573,600,192,50,142
256466,0.6464197662405753,600,355,96,259
256467,0.6458586386800507,600,397,93,304
256468,0.020581791177200038,600,8,2,6
256469,0.27879901915237737,600,173,48,125
256471,0.2397255810772888,600,157,34,123
256472,0.06820822271844346,600,46,14,32
256474,0.6454752024981053,600,391,88,303
256475,0.07107964383180725,600,42,11,31
256476,0.04533283067841708,600,30,11,19
256478,0.09765601742716479,600,59,15,44
256479,0.6456394344353636,600,406,92,314
256480,0.008373297050653681,600,4,0,4
256481,0.08372848728456452,600,42,7,35
256482,0.6457291903642238,600,364,85,279
256483,0.6455114176827372,600,404,102,302
256485,0.6456464046815488,600,368,80,288
256486,0.019106840387226126,600,11,5,6
256488,0.6454930251711443,600,373,91,282
256489,0.6453335276198863,600,391,88,303
256490,0.6460893264874528,600,420,111,309
256492,0.6455516792376462,600,404,98,306
256493,0.34794158863063696,600,226,58,168
256495,0.3628948807208952,600,222,61,161
256496,0.6451847812845236,600,347,77,270
256498,0.6452195114096823,600,388,104,284
256499,0.6456793701217602,600,362,90,272
256500,0.6454936997247003,600,367,102,265
256501,0.6454225584453069,600,381,99,282
256503,0.05814551099208672,600,36,11,25
256504,0.28939253703233664,600,177,47,130
256507,0.6451432160788374,600,354,82,272
256508,0.3048420968946299,600,172,49,123
256509,0.44818767280697125,600,275,52,223
257212,0.4347890265873345,600,271,57,214
257217,0.1580209363230772,600,85,24,61
257218,0.587205884978877,600,350,91,259
257225,0.6452979731426468,600,373,83,290
257226,0.6456515466761125,600,434,112,322
257227,0.6453714687875208,600,414,93,321
257228,0.12746287236178191,600,57,10,47
257230,0.27147909755093014,600,162,39,123
257231,0.6455389967367617,600,351,75,276
257232,0.6450067264563587,600,435,100,335
257233,0.6455139197108216,600,405,104,301
257234,0.6452502851988051,600,362,84,278
257237,0.6454536991232638,600,374,110,264
257238,0.08219138128170077,600,37,8,29
257241,0.6456998389224735,600,340,74,266
257243,0.24356170412884395,600,134,33,101
257244,0.07845450762414438,600,48,20,28
257247,0.6453734765956837,600,326,61,265
257248,0.6455081019923448,600,329,86,243
257249,0.062451580814940795,600,41,9,32
257250,0.6456911534999564,600,349,81,268
257253,0.22027250701661358,600,130,35,95
257254,0.08296708426611958,600,53,15,38
257257,0.6455942019032639,600,363,88,275
257259,0.646120370676108,600,406,107,299
257260,0.0680322547219118,600,37,14,23
257261,0.6462206850650377,600,346,83,263
257262,0.64589051351224,600,393,114,279
257263,0.17360378828136336,600,102,24,78
257266,0.6446650467539068,600,364,105,259
257268,0.6457507171974955,600,372,100,272
257269,0.6455882221878907,600,411,111,300
257270,0.6450063709125338,600,366,96,270
257271,0.6453119544093336,600,360,83,277
257276,0.6463127908473906,600,432,114,318
257702,0.6455524276701803,600,352,91,261
257704,0.11190990385995274,600,87,28,59
257706,0.42402956117441104,600,252,56,196
257709,0.6456569323176101,600,367,80,287
257711,0.45175241082143447,600,267,59,208
257713,0.6450122439209721,600,352,68,284
257714,0.02516135899425338,600,20,8,12
257715,0.6452826166334614,600,366,98,268
257719,0.6452946011992835,600,373,86,287
257720,0.6461088640460608,600,371,100,271
257721,0.6456177855641629,600,375,96,279
257723,0.42455804676957287,600,246,62,184
257725,0.6455075217351629,600,345,82,263
257727,0.005963103361832042,600,4,1,3
257730,0.6448813153195768,600,391,82,309
257731,0.3687281725247824,600,212,54,158
257732,0.3081006010591316,600,176,44,132
257735,0.6460496606329147,600,416,110,306
257737,0.6457973216684375,600,370,81,289
257738,0.6459400290214734,600,380,106,274
257739,0.6456593172712731,600,388,104,284
257741,0.6461225926506654,600,370,97,273
257742,0.645745605623157,600,324,70,254
257743,0.6454565914094563,600,379,100,279
257745,0.5793427939396774,600,304,69,235
257746,0.008536677130806757,600,5,3,2
257747,0.645434666449057,600,363,81,282
257748,0.6452320932281045,600,338,79,259
257749,0.645538735391065,600,392,92,300
257751,0.037755079528783216,600,9,0,9
257752,0.6453414528195996,600,346,74,272
257754,0.6453498194493855,600,390,111,279
257757,0.02531466540730834,600,22,13,9
257760,0.6460179290316567,600,341,87,254
257761,0.6455936553846204,600,357,87,270
257764,0.15782747526851104,600,78,17,61
257766,0.17552277892072954,600,108,23,85
257767,0.6454270355546612,600,345,75,270
257769,0.04923557378662183,600,31,7,24
258681,0.6462160040341437,600,416,96,320
258684,0.6462975084119864,600,360,84,276
258689,0.6457397448485713,600,343,75,268
258690,0.6460869058209124,600,408,112,296
258691,0.6450735545218755,600,390,97,293
258692,0.6450721170418551,600,398,100,298
258694,0.6454835336165714,600,380,90,290
258696,0.645416365492866,600,372,78,294
258699,0.6455541528946203,600,345,87,258
258700,0.6459516181300756,600,345,81,264
258701,0.6450760392891457,600,365,82,283
258705,0.6461439847159799,600,368,90,278
258707,0.6459447035188672,600,376,84,292
258713,0.6457850416470834,600,375,82,293
258714,0.03281951694885552,600,24,6,18
258716,0.6464844044543265,600,404,111,293
258717,0.6454307557135841,600,423,90,333
258719,0.645011057742373,600,367,93,274
258721,0.6454223439626627,600,423,114,309
258722,0.6456744416122939,600,380,105,275
258723,0.6451830328752554,600,416,121,295
258724,0.6451667626004223,600,373,93,280
258726,0.6457190608283122,600,378,82,296
258729,0.3145588862905727,600,205,53,152
258730,0.6451958726377849,600,405,105,300
258731,0.3620084814424049,600,191,55,136
258732,0.645471722394058,600,400,95,305
258733,0.20256225324433297,600,133,22,111
258734,0.3507292145307664,600,183,39,144
258736,0.6449742997496427,600,392,96,296
258737,0.6454355758557012,600,409,97,312
258743,0.6453059351393755,600,361,91,270
258745,0.645820940109005,600,370,96,274
258746,0.426155139575207,600,239,47,192
258749,0.6460280066208391,600,384,94,290
259450,0.6455775695944935,600,365,91,274
259451,0.645032330103842,600,392,101,291
259452,0.6451836634231684,600,405,98,307
259453,0.6454519076944255,600,357,92,265
259454,0.6456306482904837,600,363,82,281
259456,0.020255331384337532,600,15,5,10
259457,0.2820803475136922,600,191,40,151
259464,0.26390820044240343,600,155,34,121
259467,0.3106236557990223,600,191,49,142
259468,0.6455553984838545,600,390,84,306
259469,0.6453736321309544,600,388,98,290
259470,0.6452907602590408,600,413,93,320
259471,0.6460511639772213,600,388,111,277
259474,0.011109662410820348,600,10,3,7
259475,0.6451112826029812,600,384,90,294
259476,0.6455714212318363,600,429,108,321
259477,0.6450610145000265,600,368,94,274
259478,0.6459206984332475,600,368,89,279
259479,0.6457472043327667,600,358,70,288
259480,0.1496505299894931,600,72,14,58
259485,0.3332650907415221,600,254,64,190
259486,0.6452825862896843,600,374,99,275
259490,0.5867279998447753,600,392,100,292
259491,0.6456945497946223,600,381,84,297
259492,0.17310612297997188,600,97,17,80
259493,0.6458641467593893,600,340,86,254
259497,0.6452107645178541,600,388,87,301
259498,0.6459330974634979,600,388,91,297
259501,0.055496505656867326,600,27,6,21
259504,0.6456338716738812,600,409,106,303
259506,0.5874504428121741,600,344,84,260
259508,0.6449692516137007,600,384,88,296
259509,0.03880050932092264,600,28,6,22
259510,0.17644474072274735,600,135,40,95
259511,0.6458793759499908,600,414,118,296
259512,0.6455880346513834,600,361,94,267
259514,0.3064777422524187,600,170,42,128
259515,0.645328427246066,600,425,109,316
259516,0.645661303836798,600,390,116,274
259517,0.24612171107186068,600,148,38,110
259519,0.3045706014082133,600,208,58,150
260221,0.6455823847007166,600,396,117,279
260222,0.20489568478435116,600,117,29,88
260224,0.6449368279976213,600,370,84,286
260225,0.6450901583258126,600,362,77,285
260227,0.03100458460524048,600,15,4,11
260228,0.6456171352091675,600,447,130,317
260229,0.6459935447700891,600,406,108,298
260231,0.03696386689620708,600,25,9,16
260232,0.6459054643152213,600,402,98,304
260233,0.6451461309899997,600,389,105,284
260235,0.06647137572391729,600,43,11,32
260239,0.37661692434322647,600,219,61,158
260240,0.6455509591195141,600,374,93,281
260242,0.6454393609738477,600,408,107,301
260244,0.6458458431053379,600,374,85,289
260245,0.6451528394505328,600,379,90,289
260246,0.15190111393182257,600,83,15,68
260248,0.26223737140544545,600,176,50,126
260250,0.2710100792781099,600,166,41,125
260253,0.6457781513712029,600,348,82,266
260255,0.6463517067633243,600,369,78,291
260256,0.6453905192875946,600,387,85,302
260257,0.645273614744874,600,419,99,320
260259,0.43787133194685013,600,245,58,187
260262,0.645781566598061,600,375,84,291
260263,0.15235270529019804,600,107,33,74
260267,0.18744115365576552,600,119,37,82
260268,0.6448514096083136,600,382,100,282
260271,0.2670043538046666,600,173,41,132
260273,0.6456476953538254,600,411,101,310
260274,0.6455988939230926,600,366,81,285
260276,0.29065205014124473,600,166,41,125
260278,0.08239140223638466,600,43,10,33
260282,0.09056453924046574,600,49,11,38
260287,0.644428833453493,600,435,108,327
260288,0.13401909700083608,600,70,16,54
260289,0.6456171689847112,600,343,74,269
260850,0.6453393381260448,600,401,92,309
260852,0.6460090367408935,600,394,117,277
260856,0.6455810865520245,600,347,72,275
260858,0.014618393309313287,600,14,3,11
260859,0.6455400312231169,600,386,110,276
260860,0.6459248010709145,600,356,91,265
260861,0.4226043116372502,600,255,56,199
260862,0.6455610653435816,600,356,88,268
260865,0.07494226593208844,600,39,9,30
260867,0.6454718992573291,600,370,81,289
260868,0.6450394902403399,600,393,113,280
260869,0.6456583528217092,600,353,85,268
260872,0.41887164470157895,600,248,59,189
260876,0.6457074026161073,600,363,86,277
260878,0.6458965499778601,600,339,63,276
260879,0.6452951898945276,600,400,80,320
260880,0.645832012507454,600,371,98,273
260881,0.6452490108124527,600,441,121,320
260882,0.0636398184506123,600,31,6,25
260886,0.6458445546652022,600,369,81,288
260888,0.6455450298319778,600,391,90,301
260889,0.6455005806568898,600,350,87,263
260892,0.6455938422583668,600,369,78,291
260893,0.0482945330812955,600,35,7,28
260898,0.6451454998652786,600,391,110,281
260900,0.22632636305070847,600,110,20,90
260901,0.6452388897015479,600,406,99,307
260904,0.645165522316272,600,395,122,273
260906,0.6458745197694675,600,387,81,306
260907,0.4394449912751825,600,277,84,193
260909,0.07253005841404356,600,40,8,32
260910,0.18144648899947863,600,89,14,75
260911,0.6460099675957642,600,394,105,289
260914,0.22840451661763236,600,101,21,80
260917,0.6456072936220376,600,347,77,270
260918,0.6453554581590042,600,374,80,294
261690,0.6459691987844507,600,370,86,284
261694,0.6459441914513846,600,322,67,255
261696,0.6455650543394423,600,386,96,290
261697,0.6450021498333307,600,422,111,311
261703,0.6456259787000722,600,424,117,307
261704,0.6453190677743231,600,366,82,284
261707,0.18377395039171626,600,119,22,97
261708,0.6455142268880218,600,379,88,291
261709,0.26591963134790053,600,143,39,104
261710,0.6450721034929934,600,390,128,262
261713,0.33989604966407255,600,177,40,137
261714,0.6456258250701749,600,372,90,282
261715,0.6455520650887379,600,324,68,256
261720,0.6456417255318841,600,396,108,288
261722,0.645580216037153,600,386,83,303
261724,0.6460263528681915,600,386,92,294
261725,0.42589694750952545,600,210,48,162
261728,0.6457881759354068,600,400,107,293
261729,0.5875777008442931,600,345,91,254
261731,0.34474223662911274,600,185,36,149
261732,0.6459062426069423,600,384,96,288
261733,0.6458282668370725,600,378,106,272
261734,0.14845509159489342,600,80,16,64
261737,0.6457529271206673,600,379,96,283
261739,0.6457377014361902,600,375,101,274
261740,0.6452514069713039,600,390,96,294
261742,0.35706192230409867,600,213,62,151
261744,0.6458457914626243,600,387,93,294
261746,0.34076800008980945,600,210,45,165
261748,0.6458336283580222,600,373,87,286
261750,0.3251016984412708,600,162,34,128
261751,0.3617904671776898,600,186,42,144
261752,0.6450859775923335,600,352,71,281
261753,0.6453674692164638,600,355,78,277
261754,0.646008701262449,600,344,80,264
261755,0.03351554269035255,600,22,6,16
261756,0.6457347607300511,600,367,77,290
262533,0.6453410125236094,600,351,72,279
262534,0.3870655972032777,600,220,53,167
262535,0.6455616415629524,600,373,88,285
262536,0.6452458126451432,600,384,97,287
262540,0.6456393596327682,600,397,97,300
262543,0.6459759159466252,600,424,101,323
262544,0.6457146282041301,600,415,120,295
262545,0.19818794378955157,600,127,33,94
262548,0.6452383676888277,600,402,99,303
262550,0.6458133405570243,600,358,90,268
262554,0.6449037526262205,600,330,68,262
262558,0.26289479119842585,600,152,36,116
262559,0.6454698981308536,600,364,84,280
262560,0.64571465638719,600,362,95,267
262562,0.41974768059539674,600,237,57,180
262563,0.6451778678525821,600,349,89,260
262564,0.6457434686754053,600,376,99,277
262565,0.1544664578531248,600,103,29,74
262566,0.6454557116679066,600,342,82,260
262567,0.6460652604981582,600,348,79,269
262568,0.16636102900368285,600,124,33,91
262569,0.6455351062401874,600,372,103,269
262579,0.644952018638989,600,367,78,289
262581,0.198863189321512,600,126,37,89
262584,0.6453593496708383,600,383,103,280
262585,0.64567677370269,600,354,73,281
262586,0.25470053717031915,600,143,30,113
262587,0.6459363524679257,600,376,85,291
262588,0.6452847691801002,600,422,105,317
262590,0.37231999993028425,600,228,55,173
262591,0.6456784487860353,600,350,79,271
262592,0.10327005662856643,600,82,15,67
262594,0.6454376733908914,600,360,77,283
262595,0.6455356814303972,600,470,132,338
262596,0.6457864510421879,600,392,106,286
262598,0.6461865303321225,600,369,96,273
263160,0.14083510689198164,600,92,19,73
263166,0.6459537840350161,600,347,76,271
263167,0.6458554134240782,600,372,90,282
263169,0.6455578478187067,600,373,81,292
263171,0.6449972310009212,600,418,89,329
263174,0.0031806195270761973,600,1,0,1
263175,0.6459453663660901,600,418,90,328
263176,0.6457261308267864,600,413,118,295
263177,0.07078682311134513,600,32,6,26
263179,0.17482898022306775,600,95,31,64
263180,0.6450449826233497,600,398,94,304
263181,0.6452985922843044,600,383,87,296
263182,0.6455737686849179,600,362,87,275
263183,0.6455585612974393,600,361,81,280
263185,0.19976982501626075,600,125,37,88
263186,0.6459041285565158,600,356,77,279
263189,0.22956099140955663,600,141,39,102
263192,0.6458130952609725,600,394,95,299
263196,0.6453448495819261,600,380,79,301
263197,0.6453094390151286,600,375,97,278
263203,0.6455980785848515,600,461,116,345
263207,0.645452512046792,600,374,94,280
